id,text_clean,text_clean_en
1.8389996719114284e+18,"Komisja śledcza rażąco naruszyła przepisy prawa. Jeśli chcieli zbadać  , powinni wiedzieć, że jest przepis  umożliwiający im samodzielne wystąpienie do biegłego. To przepis ustawy o komisji śledczej. Oni zwrócili się do Prokuratora Generalnego, naruszając ustawę. Żenada.","The investigative committee grossly violated the law. If they wanted to investigate, they should know that there is a provision enabling them to request an expert on their own. This is a provision of the Act on the Investigative Committee. They turned to the Prosecutor General, violating the law. Embarrassing."
1.8389966528723725e+18,"Premier Tusk zaapelował o jedność wszystkich sił politycznych w obliczu kataklizmu powodzi, po czym kilka minut później zaatakował opozycję.","Prime Minister Tusk appealed for the unity of all political forces in the face of the flood cataclysm, and then attacked the opposition a few minutes later."
1.8389117815713426e+18,,#VALUE!
1.8388747857967268e+18,,#VALUE!
1.8388496287262597e+18,"Rząd wiedział kilka dni wcześniej o nadchodzącym katakliźmie powodzi. Odpowiedzialność obciąża wielu ministrów i szefów służb. Pomimo tego, nic nie zrobiono z tą informacją.","The government knew a few days in advance about the coming flood disaster. Responsibility rests with many ministers and service chiefs. Despite this, nothing was done with this information."
1.8387101914889587e+18,Nowy wróg demokracji walczącej - bobry. Zostały oskarżone o osłabienie wałów powodziowych. #muremzabobrami,A new enemy of fighting democracy - beavers. They were accused of weakening the flood embankments. #muremzabobrami
1.8385508741608205e+18,Państwo z tektury. Obecna władza bezczelnie kłamie.,Ładuję...
1.838512264090907e+18,Komisja śledcza do spraw Pegasusa działa nielegalnie. Jej decyzje są bezprawne. Tyle w temacie.,Ładuję...
1.838305623047381e+18,"Kiedy podnosiliśmy kary dla bandytów drogowych - byli przeciwko. Kiedy wprowadzaliśmy konfiskatę pojazdów bandydytów drogowych - byli przeciwko. Dziś są przy władzy. Chcą wprowadzić zabójstwo drogowe, bo doradcy podpowiedzieli im jak zdobyć sympatię społeczną. Hipokryci.","When we increased the penalties for road thugs, they were against it. When we introduced the confiscation of road bandits' vehicles, they were against it. Today they are in power. They want to introduce roadkill because their advisers told them how to gain public sympathy. Hypocrites."
1.8378560449674076e+18,"Pani Redaktor, jeszcze raz: postęp budowy 4%(2013, raport NIK), przejęcie władzy przez PiS (38,55%-raport NIK 2016), następnie potrzeba rozbiórki 6.5 km wałów z 22.5 km, co stanowi 29% całego zakresu (źle zrobione). Polecam dobre źródła. Dobrego dnia! ","Madam Editor, once again: construction progress 4% (2013, NIK report), PiS taking power (38.55% - NIK report 2016), then the need to demolish 6.5 km of embankments out of 22.5 km, which constitutes 29% of the entire scope (badly done). I recommend good sources. Have a good day! "
1.8378172334451758e+18,"Dziękuję za rzeczową dyskusję w  . Powtarzam: jesteśmy profesjonalną opozycją w przeciwieństwie do amatorów z rządu. Bagatelizowanie zagrożenia, za późne działania, błędy wizerunkowe władzy. My wspieramy to, co dobre dla ludzi i daliśmy własne propozycje. Poprzyjcie je!","Thank you for the substantive discussion in . I repeat: we are a professional opposition, unlike government amateurs. Downplaying the threat, acting too late, image mistakes of the authorities. We support what is good for people and have made our own suggestions. Support them!"
1.837810020626379e+18,,#VALUE!
1.8372263213800038e+18,"Słucham ministra finansów Domańskiego, który radośnie oświadcza, że będzie projekt pokrywający zakup kas fiskalnych dla przedsiębiorców na terenach zalanych przez wodę. I myślę sobie, że ta powódź przejdzie do historii jako pokaz absolutnej arogancji i braku empatii władzy.",Ładuję...
1.837019508931785e+18,"Pani przewodnicząca KE von der Leyen pozwoliła nam w związku z powodzią na zagospodarowanie środków, które już mieliśmy. Dziękujemy. Na KE zawsze można liczyć.","Madam President of the European Commission, von der Leyen, allowed us to use the funds we already had due to the flood. Thank you. You can always count on the EC."
1.8368121016391724e+18,"  Działał. Został wprowadzony ze względu na takie sytuacje. Trzeba sprawdzić, co się działo w sadach.",  It worked. It was introduced due to such situations. We need to check what was happening in the orchards.
1.836765147831923e+18,"Dramatyczny wypadek w Warszawie. Zginął młody mężczyzna, jego rodzina jest w szpitalu. Sprawca miał 5 sądowych zakazów prowadzenia pojazdów. Przed laty wprowadziłem przepis, który dawał sądom instrument w takich sytuacjach. Wzywam  do publicznego wyjaśnienia tej sprawy.","Dramatic accident in Warsaw. A young man died, his family is in hospital. The perpetrator had 5 court driving bans. Years ago, I introduced a provision that gave courts an instrument in such situations. I call for a public explanation of this matter."
1.8364833345007252e+18,"Dlaczego rząd, pomimo informacji z Komisji Europejskiej, nie poinformował społeczeństwa o nadchodzącym katakliźmie powodzi? To pytanie wymaga dokładnego wyjaśnienia.","Why did the government, despite information from the European Commission, not inform the public about the upcoming flood disaster? This question requires a thorough explanation."
1.836433161342882e+18,"Byłem na terenach zalanych przez wodę w Czechowicach i Ustroniu. Wielki dramat. Przekazaliśmy sprzęt do osuszania, środki higieniczne i finansowe. Dziękuję SM Górnik, radnym Rady Dzielnicy Załęże w Katowicach,  . Dziękuję Mieszkańcom Śląska i Zagłębia.   ❤   ️ ","I was in flooded areas in Czechowice and Ustroń. Great drama. We provided drying equipment, hygiene and financial supplies. Thank you SM Górnik, councilor of the Załęże District Council in Katowice, . Thank you to the inhabitants of Silesia and Zagłębie.   ❤️ "
1.8363264125311716e+18,,#VALUE!
1.8361173357251873e+18,"W sumie to dobrze, ze Obywatele mają możliwość obserwowania posiedzeń sztabu kryzysowego. Wyłania się z nich ponury obraz stanu państwa.","All in all, it's good that citizens have the opportunity to observe the meetings of the crisis staff. A grim picture of the state of the country emerges."
1.83600900502338e+18,"Kierownictwo resortu klimatu i środowiska do dymisji! Im wcześniej, tym lepiej dla Polaków. Dostarczyciele memów, nieudaczne osoby.","The management of the Ministry of Climate and Environment should resign! The sooner, the better for Poles. Meme purveyors, losers."
1.8359922436199877e+18,"Zebraliśmy środki finansowe na pomoc powodzianom. Pomogli radni dzielnicy Załęże w Katowicach, do akcji włączyli się zwykli ludzie, sami zebraliśmy dużo środków. Jutro kierunek Czechowice, będziemy osuszali budynki.","We collected funds to help flood victims. The councilors of the Załęże district in Katowice helped, ordinary people joined the action, we collected a lot of funds ourselves. Tomorrow towards Czechowice, we will dry the buildings."
1.8356079732860685e+18,Rząd chce dać pożyczki dla powodzian (na korzystnych zasadach). Tego nie da się komentować. Państwo kompletnie zawiodło.,The government wants to provide loans to flood victims (on favorable terms). This cannot be commented upon. The state has completely failed.
1.8355931698339802e+18,Ta pani z Koalicji Obywatelskiej jest Wicemarszałkiem Sejmu. Zgroza.,Ładuję...
1.835563693737685e+18,"Rozpoczynamy zbiórkę rzeczy najbardziej potrzebnych dla powodzian. Osoby zainteresowane proszę o kontakt z moim biurem w Katowicach. 
Telefon: 732936510. Śląsk - Powodzianom!","We are starting to collect items most needed for flood victims. If you are interested, please contact my office in Katowice. 
Telephone: 732936510. Silesia - For flood victims!"
1.8353275545399913e+18," Nie jesteśmy na „ty” - to pierwsze. Po
drugie „tragedii” - jak już
się chce coś poprawnie napisać. Po trzecie - macie problem towarzysze."," We are not ""you"" - it's the first. After
the second ""tragedy"" - as before
you want to write something correctly. Thirdly, you have a problem, comrades."
1.8353098501268933e+18,"Błędna diagnoza sytuacji pogodowej, brak komunikacji pomiędzy resortami, brak wprowadzenia stanu klęski, wstrzymanie środków dla strażaków przez rząd z FS i premier w kurtce za 7 tysięcy. To jest katastrofa wizerunkowa.","Incorrect diagnosis of the weather situation, lack of communication between ministries, failure to introduce a state of disaster, withholding funds for firefighters by the government from the SF and the Prime Minister wearing a jacket worth PLN 7,000. This is an image disaster."
1.8352852602017797e+18,"Ta władza nie radzi sobie z powodzią. Nie ma się co oszukiwać. Są kompletnie nieprzygotowani. Uspokajali ludzi, a jest dramat. Modlimy się za służby z determinacją walczące z żywiołem.","This government cannot cope with the flood. There is no point in cheating. They are completely unprepared. They calmed people down, but there is a tragedy. We pray for the services determined to fight the elements."
1.8350389482272317e+18,"Ci wariaci z rządu Tuska robili z nas przestępców za przekazywanie strażakom sprzętu do ratowania ludzi, chcieli też zlikwidować WOT. Natura z nich zakpiła.","These crazy people from Tusk's government turned us into criminals for giving firefighters equipment to save people, and they also wanted to liquidate the WOT. Nature mocked them."
1.8350228309472097e+18,"Dziś wszyscy Polacy powinni się jednoczyć w obliczu kataklizmu powodzi, tymczasem ta beznadziejna władza zatrzymuje samochód z liderem opozycji Jarosławem Kaczyńskim, ponieważ szyby pojazdu przepuszczają zbyt mało światła.","Today, all Poles should unite in the face of the flood cataclysm, while this hopeless government stops the car of the opposition leader Jarosław Kaczyński because the vehicle's windows allow too little light to pass through."
1.8349652344039096e+18,"Jest powódź. Widzę jak ludzie heroicznie walczą. Cieszę się, że dzięki nam bardzo dużo sprzętu sfinansowanego z Funduszu Sprawiedliwości, jest wykorzystywane do ratowania życia ludzi oraz dobytku. Obecna, durna władza obrzydzała i wyśmiewała  FS, dziś musi liczyć na ten sprzęt.",Ładuję...
1.8349251958131758e+18,,#VALUE!
1.8349093289412242e+18,Już jesteśmy.,We're here.
1.834687740035613e+18,,#VALUE!
1.834647316956922e+18,"Jutro o 13 spotykamy się przed resortem sprawiedliwości. Weź flagę i przyjdź, a nie siedź i narzekaj. Jeśli jesteś patriotą, bądź z nami!","Tomorrow at 1 p.m. we will meet in front of the Ministry of Justice. Take the flag and come, don't sit and complain. If you are a patriot, be with us!"
1.8346243245918866e+18,,#VALUE!
1.8345291221370473e+18,"Władza kłamała w sprawie Campus Polska. Media ujawniły listę
samorządów, które wsparły środkami publicznymi (Waszymi środkami) imprezę na której obrażano cześć Polaków. Władza kłamała, mówiąc że nie było wsparcia takimi środkami. Gdzie jest PKW?","The authorities lied about Campus Polska. The media revealed the list
local governments that supported with public funds (your funds) an event during which some Poles were insulted. The authorities lied and said that there was no support with such funds. Where is the National Election Commission?"
1.8343259265341527e+18,"
Ważne spotkanie.","
Important meeting."
1.8342561945646533e+18,"Zakończyło się spotkanie z Komisją Wenecką. Dobre, merytoryczne, zorganizowane na zaproszenie Komisji, która wyraziła wolę spotkania się z opozycją. Poinformowaliśmy o tym, co się teraz dzieje w Polsce i jak niszczona jest demokracja.","The meeting with the Venice Commission has ended. Good, substantive, organized at the invitation of the Commission, which expressed its willingness to meet with the opposition. We informed about what is happening in Poland now and how democracy is being destroyed."
1.834220024224973e+18,"
Dziękuję za głos kościoła.","
Thank you for the voice of the church."
