id,text_clean
1.8365043346384287e+18,Zobaczcie tych        🤬              👇        Ta powódź jest przez …paliwa kopalne. Jeżeli ta sprawa nas jako narodu nie nauczy jak traktować zielonych wariatów albo obcych agentów to jeszcze więcej ludzi będzie cierpieć. 
1.8363992809967127e+18,"UE nie ma żadnych kompetencji do zajmowania się Polską, jednak trzeba pokazywać ich hipokryzję.  Dziś zrobili debatę o „zwalczaniu przestępczości zorganizowanej” więc musieli usłyszeć o gangu „uśmiechniętych”        👇        "
1.8363749601529203e+18,"Dziś razem z  na ręce  złożymy interpelację o całą korespondencję w tej sprawie. Jak otrzymamy dokumenty poinformujmy opinię publiczną kto mówi prawdę. Wielce prawdopodobne, że KE przekazała Tuskowi informacje o zagrożeniach a on je zlekceważył słynnym…  "
1.836341830427775e+18,Taka sytuacja       👇        
1.8363209624819674e+18," Nie mam tego od Pani, ale już zrobione . Jest tego pełno na X i FB i ludzie mi podsyłają, jednak nie ma problemu podane - Dziękuję i proszę się trzymać"
1.8363063607717563e+18,"Kolejne. Minister Zielińska: „dodawanie instalacji budowlanych na Odrze jest NIEAKCEPTOWALNE” 
Tusk zielonych wariatów wprowadził do rządu i dał im odpowiedzialność za Odrę. Teraz mamy efekty       👇        "
1.8362910020399516e+18,"Polak, któremu zalało cały dorobek: „Pan Tusk przyjechał porobił sobie zdjęcia i odjechał”        👇        "
1.8360746511826499e+18,Parlament Europejski zorganizował debatę „ o walce z nienawiścią”. W związku coś musieli usłyszeć       👇        
1.8360198144914394e+18,
1.835985610223264e+18,Tusk oddał bezpieczeństwo Polaków w ręce zielonych aktywistów. Dziś wszyscy widzimy konsekwencje        👇        
1.8359669558549832e+18,Minister Zielińska: Takie TAMY „zubożają społeczeństwo”       👇        
1.8357852267708746e+18,A Ty Polaku ile zbiorników retencyjnych wybudowałeś? 
1.8357550711260283e+18,"Samorządowcy mówią, że nie mają informacji na czas, brakuje zarządzania kryzysowego, na Opolszczyznę wysłano najbardziej kompetentną „ministrę” Zielińską. A nasz mąż stanu lansuje się na Ista z zupką. Super. 
Dobrze chociaż, że rząd sprzedaje powodzianom tanie pożyczki. "
1.8357267128078461e+18,Ta „ministra” decyzją ekipy Tuska odpowiada za życie i dobytek tysięcy Polaków        👇        
1.8356941132885732e+18,"Super. To o 2 mld mniej niż na NEOTVP, którego nikt nie ogląda, ale za to głosi tezy o wozach strażackich potrzebnych „nie wiadomo komu”       👇         "
1.8352380215929083e+18,"Minister Zielińska: „Inwestowanie w zbiorniki zaporowe niszczy przyrodę.”
Tacy ludzie rządzą Polską. "
1.8350268639046943e+18,"Rzeczywiście „ważna informacja”. Powódź, ataki migrantów a tu 10(       ❗       ️)radiowozów wysłano, aby „mierzyć przepustowość szyby” w aucie Jarosława Kaczyńskiego. Upadek państwa. "
1.8349658787119478e+18,Byłem na proteście       👇        Stop niemieckim najemnikom w Polsce        👇         
1.8349608329978719e+18,"W całej Polsce sprzęt straży pożarnej sfinansowany z Funduszu Sprawiedliwości ratuje właśnie życie i dorobek ludzi. 
A wczoraj sfinansowana ze środków Funduszu Sprawiedliwości Klinika Budzik - obudziła kolejną osobę. 

W podobnym czasie samorządy PO wydały  znacznie więcej na…  "
1.8349503027740431e+18,"Ten obrazek będzie symbolem. Polacy po raz pierwszy od 30 lat sami muszą organizować „patrole obywatelskie” przed zwykłą przestępczością bo brakuje policji, której w tym czasie ekipa Tuska kazała bronić wieńca z napisem o tym „Lech Kaczyński zamordował 96 osób”
Upadek państwa. "
1.8348956351678141e+18,NEOpaństwo        👇        
1.834573755420447e+18,"       👉       Oni mogą wspierać organizację LGBT z pieniędzy publicznych. Prawica konserwatywnych organizacji nie może wspierać bo to „przestępstwo”.
       👉       Oni mogą publiczne środki wydawać na spoty a prawica nie może bo to „kampania na dopalaczach”
       👉       Oni mogą robić eventy za niemieckie…  "
1.8345144019839304e+18,"Ten Pan po lewej:
- przyznaje, że łamał prawo i będzie dalej to robił w imię „demokracji walczącej” 
- zajął siłowo budynki prokuratury, telewizji, pap, radia 
- sprawy sfałszowanych aktów notarialnych w tej sprawie zostały skręcone 
- nie uznaje wyroków Trybunału Konstytucyjnego…  "
1.83450946141678e+18,"Pan Profesor Piotrowski się nie zna. Jak może mówić, że ustrój Tuska „nie ma nic wspólnego z demokracją i praworządnością”? Przecież teraz ponad prawem jest „przyzwoitość” . A kto ustala co jest „przyzwoite”? Oczywiście Donald Tusk. Może tam ewentualnie czasem skonsultuję to z co…  "
1.834296914910872e+18,Kryterium „przyzwoitości”       👇        
1.8342298950370924e+18,"Ekipa Bodnara wyjaśniła na czym będzie polegać „czynny żal” sędziów. Chodzi tylko o to, aby zgodzić się kierunkiem działania rządu       👇         "
1.8341267438896742e+18,"Tusk zacytujmy: „chciałby działać zgodnie z prawem”(       ❗       ️) ale „nie ma narzędzi prawnych”. Więc, aby bronić demokracji będzie działał zacytujmy: „w nawiasie i próżni prawnej” . 
Więc, aby bronić demokracji będzie łamał prawo. Tylko przypomnijmy: on nie może sobie swobodnie zmieniać…   "
1.8339386776484787e+18,"Tusk po miesiącach kombinowania w końcu przyznał, że łamie prawo bo tego „wymaga przyzwoitość” a jego profesor przyznał, że co prawda nie potrafi prawnie uzasadnić decyzji Tuska, ale je popiera bo „tego wymaga przyzwoitość”. 
Więc państwo prawa i Konstytucję już oficjalnie…   "
1.8338606554403638e+18,"Tusk i Bodnar walczą „z nazistami” i wprost już przyznają, że dla tej sprawy będą łamać prawo. Bardzo ważny film       ❗       ️Prośbą o udostępnienie        👇        "
1.8335812312143631e+18,O próbach zjednoczenia prawicy i państwie policyjnym Tuska 
1.8335736852627008e+18,Jeśli ktoś by się zastanawiał jak wygląda czyste zło - może sobie odtworzyć dzisiejsze popisy ekipy Tuska         👇        
1.8334909146327368e+18,Wycofałem swoje przeszłe podpisy z banku        👇        
1.8334138440869847e+18,W tej sprawie się zgadzam. Tak bezczelnie łamać wszystkie zasady prawa i ustroju to trzeba mieć „odwagę” 
1.8333933110899302e+18,W związku z tym co robi grupa przestępcza w Polsce najważniejszym postulatem naszego kandydata na prezydenta powinno być rozpisanie wyborów parlamentarnych zaraz po zwycięstwie. Polacy powinni mieć to jasno powiedziane. 
1.8332428389955505e+18,Matczak        🤣              👇        
1.8332408386897021e+18,"Nie będzie Konstytucji dla wrogów Konstytucji. Norymberga dla wszystkich, którzy popierali PiS. 
Podpisano: „Grupa Wejście” "
1.8331765968927788e+18,"DGP: „Firmy kontrolowane przez państwo zarobiły w II kw. niecałe 7 mld zł, czyli o 40 proc. mniej niż przed rokiem""

W tym czasie jednak Tusk zajmował się wprowadzaniem innych ważniejszych elementów rozwojowych: 
- samoupokorzenie sędziów (czynny żal za swoje grzechy) 
- uchwała… "
1.8330953320262781e+18,KONFERENCJA PRASOWA 
1.8330415206408648e+18,
1.832711268974711e+18,Elektryki        👇        
1.8324967247804457e+18,Tuska zapowiada Norymbergę 
1.8323907136459244e+18,"W czasach stalinizmu sowieci wybrali sobie „swoich Polaków”, którzy upokarzali ludzi walczących o wolną ojczyznę. Często warunkiem zakończenia prześladowań i upokorzeń było pismo o złożeniu samokrytyki, np. „źle zrobiłem walcząc z AK a komunizm jest dobry”. 
A dziś Bodnara…  "
1.8323724752602278e+18,Wreszcie przywrócono niezależność sędziom 
1.8323589592207158e+18,Sowieckie metody Bodnara 
1.8323183018520663e+18,A Tusk zajmuję się Norymbergą dla tych co chcieliby zbudować CPK. Dzięki niemu Niemcy znów zarobią kosztem Polaków. 
1.8323170034130045e+18, Jest Pani od zawsze chora na ziobrofobie.   Ziobro kazał sędziom pisać oświadczenia o „czynnym żalu” ? Kazał kwestionować status innych sędziów? Jak można takie bzdury pisać
1.8322988523275346e+18,"Sędziowie, którzy nie chcą być ukarani mają teraz się zhańbić publicznie podpisując „czynny żal” przed Bodnarem. W imię przywracania ich „niezależności”  "
1.8321247115157056e+18,"A wszyscy ludzie prawicy, których nie będę wymienił z imienia, którzy zablokowali Izbę Dyscyplinarną dla nich i sami donosili do mediów, że “to za ostro” i “że UE się obrazi” powinni palić się dziś ze wstydu. I przede wszystkim wyciągnąć wnioski."
1.832121818045391e+18,"To się nie mieści w głowie! Bodnar-polityk dziś zapowiedział, że jeśli sędziowie, których wytypuje złożą mu oświadczenie, że zacytujmy “brali udział w budowaniu porządku niedemokratycznego” oraz napiszą, że to “ich życiowy błąd” - nie będzie ostrych konsekwencji. Powiedział…  "
1.8320921888446674e+18, 
1.8320695716347497e+18,"Zobaczcie co ten rzeźnik Bodnar zrobił ks.Olszewskiemu. Torturowany schudł 15 kg. Dalej wszystkie nagrania z zatrzymania, Izby i stacji benzynowej, gdzie był torturowany “zaginęły” , “nie mogą odszukać” lub “nie ma” mimo, że standardem jest już nagrywanie tego typu zatrzymań a na…  "
1.831955571081409e+18,       🥳        uchwałokracja 
1.831699310112551e+18,
1.8316290994223803e+18,Nie róbcie z logiki        👇        
1.83162021833599e+18, 
1.8314403178387254e+18,Bodnarowcy szukają nienawiści… Pomogę        👇        
1.831423399408894e+18,"Wiedzieli, że jutro idzie ten tekst więc zrobili napad o 6.00 na domy niewinnych ludzi “szukając nienawiści” "
1.831421459014808e+18,Jutro w “Rz”. Neoprokuratorzy przekazali agentowi Putina całą wiedzę z akt. Bodnar do dymisji! 
1.8313928662847654e+18,"           Panie Pośle, ciągany to znaczy co? Że zebrano wyjaśnienia i umorzono czy postawiono Panu zarzuty?"
1.8313924319519785e+18,Napadł Bodnar. Winny PiS. Jednak lampki powinni się zapalać. 
1.8313611840645327e+18,Tusk się nie zmienił. Tylko prawica musi wyciągać wnioski. 
1.8313465585765215e+18,"Z całym szacunkiem, ale to nieprawda. Młynarczyk to aktywista w prokuraturze. GW skarżył się, że ciągle ma zabierane sprawy        👇       (które zresztą prowadził pod dyktando ideologiczne lewicy.)
To samo do  . Proszę nie powielać niesprawdzonych informacji.  "
1.8312417528895078e+18,Logika ludzi Tuska w PKW. Impreza finansowana z Niemiec zgodna z prawem a ta z Polski niezgodna. Skandal to mało powiedziane        👇        
1.8312351680921687e+18,"Do wszystkich zbrodni, które popełnił Tusk z Bodnarem brakuje jeszcze tylko aresztowania Prezes Sądu Najwyższego. Będzie combo        👇        "
1.8310370379837317e+18,"Mamy ewidentną sytuację(nie pierwszy raz w historii), że niemiecki rząd wspiera konkretnego polskiego polityka i partię. Ilu z nas zadanie sobie fundamentalne pytanie: DLACZEGO?        👇        "
1.8309600632399342e+18,"Areszty są nadużywane, właśnie dlatego ich nadużywamy. "
1.830960038141104e+18,"Trzeba sprzedać odkupiony przez nas bank PEKAO bo jak tłumaczy minister Tuska: zarządzenie grupą z bankami jest “zbyt skomplikowane”. 
Tym tłumaczeniem przebił nawet minister Zielińską       🥳        "
1.830248321539322e+18,Co Tusk zrobił z Polską? 
1.8302198605736023e+18, 
1.8301511544973967e+18,"85 lat temu Niemcy napadli na Polskę. Zabijając 6 mln obywateli RP, kolejne miliony zostawili kalekami. Rozkradli dobra kultury, stolicę i inne miasta zrównali z ziemią i zniszczyli prawie 40% wszystkich zasobów RP. Przez nich Polska trafiła potem prawie na 50 lat w niewolę Rosji… "
1.8299632790512108e+18,"Nie znam autora, ale        🤣              👇        "
1.8299351019222141e+18,Wyższa i nowoczesna kultura. Lepsza niż tam jakieś Mickiewicze czy Rymkiewicze 
1.8298484035193613e+18, 
1.8298341728079137e+18,„Rakowiacy nie są tacy” to skandaliczny transparent? Oni po prostu jeszcze nie widzieli najnowszej wykładni rządowej. Na kolejnym meczu muszą napisać LGBT „wyper… z kraju” i „je..ć LGBT” wtedy to nie będzie „skandaliczne” tylko „dorobek kulturowy” i „kontratyp artystyczny” 
1.8297721829242596e+18,"W niedzielę o 16.00 zapraszam na otwarte spotkanie w Chełmie       ❗       ️Będzie dużo o tym co Tusk zrobił z polską wolnością i demokracją        👇       
#Chełm "
1.829771639996752e+18, 
1.8295995499769244e+18,"Najmłodszy wcześniak świata urodził się nagle w 5 m-cu ciąży. Dziś wygląda tak        👇       
Tusk i Bodnar ogłosili, że na świstek od psychiatry będzie można zabijać dzieci nawet w 9       ❗       ️miesiącu ciąży. Czyli, kiedy dziecko ma zdolność do życia poza organizmem matki i mordowanie go to ogromny…  "
1.8294933470793324e+18,To nie jest finansowanie kampanii z pieniędzy publicznych. To są środki prywatne włodarzy tych miast. 
1.829423159696601e+18,"To tak samo jak ws TK cz SN. Jak dobre orzeczenie to respektujemy a jak złe to nie bo „neosedzia” albo coś tam coś tam. 
Jak prawo nam się podoba to respektujemy a jak nie to uchwała albo opinia prawna, że to prawo jest złe i nie respektujemy. 
To zwykli gangsterzy.…  "
1.8294229095776832e+18,"A to jest najlepsze podsumowanie hipokryzji tych ludzi. Campus nie był z pieniędzy publicznych bo był z pieniędzy z … samorządów. 
A to jak wiadomo pieniądze prywatne. "
1.8294199065524593e+18,"Oni kłamią bez mrugnięcia okiem. Z tej opinii wynikało coś dokładnie odwrotnego.
Tu cała treść tej opinii: 
Kampanie informacyjną o swoich projektach ze środków publicznych zawsze prowadzili wszyscy z każdej strony. Każdy kto mieszka w Warszawie widział…  "
1.8294140005868585e+18,"Jest jeszcze śmieszny akcent tej całej hucpy. Jednym z powodów odebrania środków miało być to, że posłowi Szczuckiemu asystent w RCL miał pomagać w kampanii i to było „kampania na dopalaczach”. A jak Niemcy, pomagali Tuskowi wygrać wybory nielegalnie blokując wszystkie środki…  "
1.8292059856860695e+18,"Ekipa Tuska z PKW oprócz tego, że odpowie  za to cywilnie i karnie przejdzie do historii z innego powodu. Oficjalnie uznali, że impreza organizowana w czasie kampanii i finansowana z niemieckiego budżetu jest zgoda z prawem a ta z polskiego budżetu niezgodna z prawem. 
Dokładnie… "
1.8291802117467837e+18,"Decyzja ludzi Tuska w PKW o zabraniu prawie wszystkich środków na funkcjonowanie głównej partii opozycyjnej to wraz z innymi działaniami Bodnara(nielegalne przejęcia sądów i prokuratury, aresztowania i tortury przeciwków politycznych) to konsekwentna realizacja doktryny Klausa…  "
1.8291748960997624e+18,"Są teksty, które trzeba przeczytać. Ten do tej kategorii należy        👇        "
1.8290573731865439e+18,Ludzie Tuska w PKW mają dziś zniszczyć resztki demokracji w Polsce. Przygotowałem dla nich ściągę        👇        Udostępniamy        ❗       ️ 
